area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,8.6348126973,19640.96633517655
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,35.5996770772,11657.810337536963
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,purse seine,Direct human consumption,3.2680353531,1070.1820760804987
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Landings,Reported,longline,Direct human consumption,20.3314060306,1931.4835728257553
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,longline,Direct human consumption,13.3254611338,4184.194796042852
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,18.5003974933,5809.124812918431
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,purse seine,Direct human consumption,8.7028230247,2732.6864297626485
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,other nets,Direct human consumption,4.7868161355,1503.0602665495003
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Tonga",Industrial,Landings,Reported,longline,Direct human consumption,1.4981036015,11.998490147222228
"Pacific, Western Central",high_seas,1987,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,13.5363426273,1494.931978415128
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,longline,Direct human consumption,5.8483110180,380.1402161788635
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,36.0881240273,180166.41631082422
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,longline,Direct human consumption,14.4350946709,2712.262653330025
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,284.4279411529,4303276.151170814
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,35.6494181805,539360.8322636121
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,30.1313517152,25367.438730918922
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Landings,Reported,longline,Direct human consumption,8.9974015688,899.7401569005876
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,longline,Direct human consumption,5.5027576940,379.6902808779455
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Tonga",Industrial,Landings,Reported,longline,Direct human consumption,1.2596362432,18.90603039609096
"Pacific, Western Central",high_seas,1987,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,20.6806207125,6507.140375028149
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,longline,Direct human consumption,0.9038406886,16.84642651427904
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,longline,Discards,166.2049420008,243656.44497313478
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,77.6256266313,453964.02223924344
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,longline,Discards,46.4701791845,68125.28268440504
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,longline,Direct human consumption,26.9133435099,14520.736294638766
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.5209034218,281.0465083857661
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,619.0541770014,907533.4234840862
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,Discards,0.3866219391,566.7877626763525
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,445.5891704687,9656098.48858834
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,7.3608660511,159512.9600562095
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,Discards,191.1943044136,280290.85027027363
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,27.2723651056,43636.278149095146
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Landings,Reported,longline,Direct human consumption,1.0975208345,18.657854177177033
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,longline,Discards,43.9043862003,64363.83016963162
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,longline,Direct human consumption,9.2654634563,7954.631033269963
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,4.1450757557,3558.6507245332828
"Pacific, Western Central",high_seas,1987,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Tonga",Industrial,Landings,Reported,longline,Direct human consumption,0.5164803897,4.131843211785787
"Pacific, Western Central",high_seas,1987,"Carcharhinus falciformis","Silky shark","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,longline,Discards,35.6831487991,52311.49613952394
"Pacific, Western Central",high_seas,1987,"Carcharhinus falciformis","Silky shark","Large sharks (>=90 cm)","Sharks & rays","Indonesia",Industrial,Discards,Unreported,longline,Discards,11.7178614127,17178.384831051142
"Pacific, Western Central",high_seas,1987,"Carcharhinus falciformis","Silky shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,141.6340664502,207635.5414160003
"Pacific, Western Central",high_seas,1987,"Carcharhinus falciformis","Silky shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,Discards,37.7170953126,55293.261728314836
"Pacific, Western Central",high_seas,1987,"Carcharhinus falciformis","Silky shark","Large sharks (>=90 cm)","Sharks & rays","Philippines",Industrial,Discards,Unreported,longline,Discards,7.8091410413,11448.20076660993
"Pacific, Western Central",high_seas,1987,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,longline,Discards,95.2278190351,139603.98270549515
"Pacific, Western Central",high_seas,1987,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Indonesia",Industrial,Discards,Unreported,longline,Discards,23.0168190659,33742.65675058881
"Pacific, Western Central",high_seas,1987,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,254.4248143969,372986.77790583466
"Pacific, Western Central",high_seas,1987,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,Discards,100.5301508649,147377.2011680119
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Discards,Unreported,longline,Discards,50.2205783026,73623.36779165262
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,longline,Discards,1281.5639033408,1878772.682297654
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Indonesia",Industrial,Discards,Unreported,longline,Discards,519.7756448803,761991.09539453
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,3617.2897686452,5302946.800833797
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,Discards,1461.3168820442,2142290.5490768575
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","New Caledonia (France)",Industrial,Discards,Unreported,longline,Discards,36.8189421832,53976.56924051846
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Philippines",Industrial,Discards,Unreported,longline,Discards,277.0084447554,406094.3800113612
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Tonga",Industrial,Discards,Unreported,longline,Discards,13.4577040225,19728.994096914903
"Pacific, Western Central",high_seas,1987,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Discards,Unreported,longline,Discards,65.8454106296,96529.37198298561
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,longline,Discards,1.3736225615,2013.7306751481672
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,pole and line,Discards,3.4131347497,5003.655543001363
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,47.3487265638,69413.2331424959
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,Discards,4.6342280328,6793.778296143759
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,pole and line,Direct human consumption,236.4055942601,3400160.196846142
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,22.4433245348,322796.5015256241
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,2340.5413219427,33663397.29333427
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,221.1873099923,3181279.5709731374
"Pacific, Western Central",high_seas,1987,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.2376079746,0.4752159332366678
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Discards,Unreported,longline,Discards,28.8779490251,42335.073270775356
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,longline,Discards,714.1091885471,1046884.070410112
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,purse seine,Discards,66.9194039255,98103.8461547693
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Indonesia",Industrial,Discards,Unreported,longline,Discards,273.3023156596,400661.19475695956
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,Discards,1544.0735238272,2263611.785930708
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,purse seine,Discards,226.3864843337,331882.5860332368
"Pacific, Western Central",high_seas,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,Discards,618.6711078636,906971.8441280295
